user_id,username,display_name,language,language_name,profile_id,profile_label,n_posts,p_ai_coding_innovations,p_ai_copyright_theft,p_ai_mass_surveillance,n_ai_coding_innovations,n_ai_copyright_theft,n_ai_mass_surveillance,emp_ai_coding_innovations,emp_ai_copyright_theft,emp_ai_mass_surveillance
user_0892,logan_reyes_21,Logan Reyes,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,10,9,81,0.1,0.09,0.81
user_0893,eleanor_hayes893,Eleanor Hayes,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,39,34,27,0.39,0.34,0.27
user_0894,aurora_flores,Aurora Flores,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,36,50,14,0.36,0.5,0.14
user_0895,natalie_west_895,Natalie West,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,40,12,48,0.4,0.12,0.48
user_0896,noah_perry_896,Noah Perry,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,5,44,51,0.05,0.44,0.51
user_0897,nathan_diaz_897,Nathan Diaz,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,88,5,7,0.88,0.05,0.07
user_0898,skylar_graham_24,Skylar Graham,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,5,87,8,0.05,0.87,0.08
user_0899,logan_robertson,Logan Robertson,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,6,10,84,0.06,0.1,0.84
user_0900,skylar_james_900,Skylar James,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,28,34,38,0.28,0.34,0.38
user_0901,andrew_price_901,Andrew Price,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,45,45,10,0.45,0.45,0.1
user_0902,alex_ramos902,Alex Ramos,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,45,15,40,0.45,0.15,0.4
user_0903,liam_mason_903,Liam Mason,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,11,47,42,0.11,0.47,0.42
user_0904,evelyn_stevens_904,Evelyn Stevens,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,84,4,12,0.84,0.04,0.12
user_0905,rowan_ross,Rowan Ross,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,14,79,7,0.14,0.79,0.07
user_0906,noah_patel,Noah Patel,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,6,14,80,0.06,0.14,0.8
user_0907,lucas_shaw907,Lucas Shaw,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,42,31,27,0.42,0.31,0.27
user_0908,andrew_hicks_908,Andrew Hicks,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,49,44,7,0.49,0.44,0.07
user_0909,elizabeth_sullivan909,Elizabeth Sullivan,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,39,13,48,0.39,0.13,0.48
user_0910,bella_west,Bella West,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,9,47,44,0.09,0.47,0.44
user_0911,savannah_webb_911,Savannah Webb,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,77,13,10,0.77,0.13,0.1
user_0912,nora_reynolds,Nora Reynolds,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,8,81,11,0.08,0.81,0.11
user_0913,rowan_reynolds,Rowan Reynolds,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,3,13,84,0.03,0.13,0.84
user_0914,charlotte_morales914,Charlotte Morales,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,31,37,32,0.31,0.37,0.32
user_0915,victoria_coleman915,Victoria Coleman,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,47,43,10,0.47,0.43,0.1
user_0916,jack_simmons_23,Jack Simmons,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,49,7,44,0.49,0.07,0.44
user_0917,liam_holmes_77,Liam Holmes,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,5,48,47,0.05,0.48,0.47
user_0918,addison_washington,Addison Washington,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,86,6,8,0.86,0.06,0.08
user_0919,alex_bryant_44,Alex Bryant,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,13,69,18,0.13,0.69,0.18
user_0920,julian_bailey920,Julian Bailey,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,8,14,78,0.08,0.14,0.78
user_0921,victoria_simmons921,Victoria Simmons,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,41,31,28,0.41,0.31,0.28
user_0922,levi_murphy922,Levi Murphy,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,41,49,10,0.41,0.49,0.1
user_0923,anthony_patterson,Anthony Patterson,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,40,9,51,0.4,0.09,0.51
user_0924,benjamin_russell_73,Benjamin Russell,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,7,46,47,0.07,0.46,0.47
user_0925,scarlett_peterson,Scarlett Peterson,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,74,13,13,0.74,0.13,0.13
user_0926,sofia_hughes926,Sofia Hughes,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,9,79,12,0.09,0.79,0.12
user_0927,amelia_graham,Amelia Graham,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,7,9,84,0.07,0.09,0.84
user_0928,lillian_price_71,Lillian Price,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,31,26,43,0.31,0.26,0.43
user_0929,finley_gonzales_64,Finley Gonzales,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,41,49,10,0.41,0.49,0.1
user_0930,dakota_owens,Dakota Owens,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,49,9,42,0.49,0.09,0.42
user_0931,john_richardson,John Richardson,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,7,44,49,0.07,0.44,0.49
user_0932,luke_hicks932,Luke Hicks,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,80,6,14,0.8,0.06,0.14
user_0933,stella_burns933,Stella Burns,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,9,78,13,0.09,0.78,0.13
user_0934,gabriel_crawford,Gabriel Crawford,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,8,11,81,0.08,0.11,0.81
user_0935,noah_gonzales,Noah Gonzales,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,39,26,35,0.39,0.26,0.35
user_0936,owen_ellis_936,Owen Ellis,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,51,41,8,0.51,0.41,0.08
user_0937,aubrey_hughes937,Aubrey Hughes,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,53,9,38,0.53,0.09,0.38
user_0938,joshua_ellis_75,Joshua Ellis,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,12,44,44,0.12,0.44,0.44
user_0939,drew_fisher939,Drew Fisher,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,77,10,13,0.77,0.1,0.13
user_0940,sofia_jordan_47,Sofia Jordan,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,8,82,10,0.08,0.82,0.1
user_0941,anthony_henderson_941,Anthony Henderson,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,11,17,72,0.11,0.17,0.72
user_0942,amelia_gordon_81,Amelia Gordon,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,27,39,34,0.27,0.39,0.34
user_0943,harper_perry_14,Harper Perry,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,43,47,10,0.43,0.47,0.1
user_0944,daniel_hunt_944,Daniel Hunt,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,48,7,45,0.48,0.07,0.45
user_0945,joshua_reyes,Joshua Reyes,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,19,35,46,0.19,0.35,0.46
user_0946,christopher_boyd946,Christopher Boyd,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,87,7,6,0.87,0.07,0.06
user_0947,leah_hunt_947,Leah Hunt,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,15,75,10,0.15,0.75,0.1
user_0948,abigail_griffin_83,Abigail Griffin,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,10,10,80,0.1,0.1,0.8
user_0949,morgan_henderson_27,Morgan Henderson,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,31,33,36,0.31,0.33,0.36
user_0950,leah_bryant_950,Leah Bryant,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,39,45,16,0.39,0.45,0.16
user_0951,stella_watson_951,Stella Watson,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,39,9,52,0.39,0.09,0.52
user_0952,lucas_myers952,Lucas Myers,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,14,36,50,0.14,0.36,0.5
user_0953,isabella_wells953,Isabella Wells,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,82,12,6,0.82,0.12,0.06
user_0954,quinn_washington,Quinn Washington,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,10,82,8,0.1,0.82,0.08
user_0955,natalie_webb,Natalie Webb,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,14,8,78,0.14,0.08,0.78
user_0956,benjamin_cruz_956,Benjamin Cruz,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,41,30,29,0.41,0.3,0.29
user_0957,lily_mason957,Lily Mason,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,44,45,11,0.44,0.45,0.11
user_0958,levi_hayes958,Levi Hayes,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,51,8,41,0.51,0.08,0.41
user_0959,nathan_torres,Nathan Torres,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,12,48,40,0.12,0.48,0.4
user_0960,lincoln_warren960,Lincoln Warren,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,82,14,4,0.82,0.14,0.04
user_0961,mason_simmons,Mason Simmons,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,3,85,12,0.03,0.85,0.12
user_0962,jaxon_marshall_49,Jaxon Marshall,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,12,15,73,0.12,0.15,0.73
user_0963,jamie_singh,Jamie Singh,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,25,44,31,0.25,0.44,0.31
user_0964,jack_boyd_51,Jack Boyd,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,49,46,5,0.49,0.46,0.05
user_0965,aurora_simmons_965,Aurora Simmons,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,44,13,43,0.44,0.13,0.43
user_0966,nolan_burns_966,Nolan Burns,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,12,39,49,0.12,0.39,0.49
user_0967,dylan_simmons_967,Dylan Simmons,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,84,5,11,0.84,0.05,0.11
user_0968,emma_richardson_968,Emma Richardson,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,19,76,5,0.19,0.76,0.05
user_0969,taylor_coleman_969,Taylor Coleman,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,7,5,88,0.07,0.05,0.88
user_0970,lucas_wallace_57,Lucas Wallace,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,35,36,29,0.35,0.36,0.29
user_0971,zoe_ramos,Zoe Ramos,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,41,49,10,0.41,0.49,0.1
user_0972,zoe_howard972,Zoe Howard,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,48,7,45,0.48,0.07,0.45
user_0973,abigail_walsh_973,Abigail Walsh,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,10,42,48,0.1,0.42,0.48
user_0974,lincoln_warren,Lincoln Warren,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,76,9,15,0.76,0.09,0.15
user_0975,riley_mcdonald975,Riley Mcdonald,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,13,79,8,0.13,0.79,0.08
user_0976,harper_diaz,Harper Diaz,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,9,9,82,0.09,0.09,0.82
user_0977,emma_cox,Emma Cox,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,32,27,41,0.32,0.27,0.41
user_0978,aurora_tucker_978,Aurora Tucker,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,44,45,11,0.44,0.45,0.11
user_0979,claire_henderson,Claire Henderson,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,40,10,50,0.4,0.1,0.5
user_0980,nathan_cooper_28,Nathan Cooper,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,7,51,42,0.07,0.51,0.42
user_0981,mia_tucker_94,Mia Tucker,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,84,5,11,0.84,0.05,0.11
user_0982,casey_hunt,Casey Hunt,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,14,78,8,0.14,0.78,0.08
user_0983,isabella_ortiz_997,Isabella Ortiz,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,9,8,83,0.09,0.08,0.83
user_0984,avery_woods,Avery Woods,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,34,36,30,0.34,0.36,0.3
user_0985,scarlett_mcdonald,Scarlett Mcdonald,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,47,45,8,0.47,0.45,0.08
user_0986,david_james986,David James,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,45,11,44,0.45,0.11,0.44
user_0987,taylor_ford987,Taylor Ford,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,10,41,49,0.1,0.41,0.49
user_0988,grace_price,Grace Price,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,81,9,10,0.81,0.09,0.1
user_0989,hayden_jordan_69,Hayden Jordan,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,12,76,12,0.12,0.76,0.12
user_0990,olivia_hunter990,Olivia Hunter,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,6,12,82,0.06,0.12,0.82
user_0991,grace_jenkins_99,Grace Jenkins,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,40,28,32,0.4,0.28,0.32
user_0992,jack_ross992,Jack Ross,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,47,45,8,0.47,0.45,0.08
user_0993,noah_garcia_58,Noah Garcia,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,43,14,43,0.43,0.14,0.43
user_0994,jaxon_rivera_13,Jaxon Rivera,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,11,46,43,0.11,0.46,0.43
user_0995,jack_west_995,Jack West,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,77,13,10,0.77,0.13,0.1
user_0996,levi_kim_996,Levi Kim,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,15,73,12,0.15,0.73,0.12
user_0997,mateo_wood,Mateo Wood,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,10,10,80,0.1,0.1,0.8
user_0998,julian_gordon_998,Julian Gordon,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,30,42,28,0.3,0.42,0.28
user_0999,john_bennett999,John Bennett,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,44,48,8,0.44,0.48,0.08
user_1000,taylor_porter1000,Taylor Porter,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,51,12,37,0.51,0.12,0.37
